Order_ID,Order_Date,Region,Product,Category,Unit_Price,Quantity,Revenue,Customer_ID
ORD-03673,2023-10-17,North America,Product J,Hardware,436.22,94,41004.32,CUST-0393
ORD-03674,2022-01-20,Europe,Product E,Services,988.36,95,93893.96,CUST-0863
ORD-03675,2023-01-14,Asia Pacific,Product G,Hardware,963.7,5,4818.5,CUST-0367
ORD-03676,2022-03-08,Latin America,Product B,Electronics,948.35,8,7586.8,CUST-0847
ORD-03677,2023-05-28,Latin America,Product B,Services,799.33,34,27177.37,CUST-0773
ORD-03678,2023-10-30,Latin America,Product I,Software,988.25,93,91907.36,CUST-0063
ORD-03679,2022-08-10,North America,Product H,Services,778.14,30,23344.07,CUST-0543
ORD-03680,2022-01-17,Europe,Product H,Services,1816.77,39,70854.03,CUST-0516
ORD-03681,2022-11-29,Latin America,Product C,Hardware,147.13,73,12185.69,CUST-0266
ORD-03682,2023-02-08,Middle East & Africa,Product G,Software,1792.33,24,43015.94,CUST-0569
ORD-03683,2023-06-13,Asia Pacific,Product A,Hardware,862.41,33,28459.46,CUST-0140
ORD-03684,2022-01-11,Latin America,Product G,Software,330.44,9,2973.99,CUST-0881
ORD-03685,2023-12-25,Europe,Product F,Software,1613.62,52,100285.22,CUST-0709
ORD-03686,2022-05-22,Asia Pacific,Product J,Software,474.88,68,32291.96,CUST-0442
ORD-03687,2023-06-01,Latin America,Product J,Electronics,842.55,86,72459.48,CUST-0711
ORD-03688,2022-01-31,Asia Pacific,Product I,Consulting,1987.61,76,151058.66,CUST-0696
ORD-03689,2022-08-28,Europe,Product A,Services,1728.47,100,172846.91,CUST-0241
ORD-03690,2022-09-23,North America,Product F,Electronics,1668.29,78,130126.76,CUST-0791
ORD-03691,2022-05-29,Latin America,Product D,Consulting,865.33,11,9518.68,CUST-0980
ORD-03692,2022-12-02,Middle East & Africa,Product H,Hardware,1905.51,100,209943.03,CUST-0197
ORD-03693,2023-11-30,Asia Pacific,Product G,Hardware,162.66,61,11906.9,CUST-0903
ORD-03694,2023-04-20,Latin America,Product F,Services,546.65,56,30612.26,CUST-0871
ORD-03695,2022-03-20,Middle East & Africa,Product A,Software,1670.79,68,113613.62,CUST-0266
ORD-03696,2022-05-31,Europe,Product H,Software,1900.37,96,182435.73,CUST-0858
ORD-03697,2022-05-14,Latin America,Product D,Software,166.29,23,3824.69,CUST-0180
ORD-03698,2023-10-21,Europe,Product H,Electronics,283.26,10,2832.64,CUST-0856
ORD-03699,2023-04-21,Asia Pacific,Product H,Hardware,1233.16,63,77688.9,CUST-0110
ORD-03700,2023-03-10,Europe,Product A,Services,393.08,70,27515.84,CUST-0381
ORD-03701,2022-04-27,Asia Pacific,Product E,Consulting,838.09,71,59504.33,CUST-0239
ORD-03702,2022-02-03,Asia Pacific,Product C,Electronics,1679.31,75,125948.56,CUST-0009
ORD-03703,2022-08-01,Middle East & Africa,Product C,Software,107.7,24,2584.72,CUST-0765
ORD-03704,2023-02-28,Middle East & Africa,Product I,Electronics,236.53,35,8278.48,CUST-0189
ORD-03705,2023-11-26,Latin America,Product E,Hardware,1666.21,8,15788.47,CUST-0026
ORD-03706,2022-03-15,Latin America,Product H,Electronics,1847.1,11,20318.13,CUST-0410
ORD-03707,2022-07-18,Latin America,Product A,Services,1386.24,5,6931.2,CUST-0299
ORD-03708,2023-08-21,Europe,Product D,Software,941.46,59,55546.24,CUST-0188
ORD-03709,2022-09-17,Asia Pacific,Product G,Consulting,486.56,15,7298.4,CUST-0884
ORD-03710,2023-03-28,Europe,Product J,Services,1733.5,56,97076.27,CUST-0248
ORD-03711,2023-07-23,North America,Product I,Software,2301.49,5,11507.46,CUST-0760
ORD-03712,2023-02-12,Asia Pacific,Product E,Electronics,354.73,45,15963.02,CUST-0631
ORD-03713,2023-09-20,Middle East & Africa,Product F,Electronics,1412.82,29,40971.71,CUST-0756
ORD-03714,2023-09-12,Europe,Product C,Hardware,1558.03,98,152687.16,CUST-0506
ORD-03715,2022-07-04,Middle East & Africa,Product B,Software,1794.87,16,28718.0,CUST-0842
ORD-03716,2023-02-01,Europe,Product F,Electronics,695.21,99,68825.56,CUST-0577
ORD-03717,2023-03-16,North America,Product C,Hardware,1741.35,58,100998.39,CUST-0405
ORD-03718,2023-10-24,Asia Pacific,Product C,Hardware,1732.87,71,123034.1,CUST-0660
ORD-03719,2022-11-08,Asia Pacific,Product D,Consulting,1004.04,80,100386.76,CUST-0601
ORD-03720,2023-01-18,North America,Product H,Electronics,1243.26,70,87028.01,CUST-0446
ORD-03721,2022-11-05,North America,Product G,Hardware,2385.3,97,273612.81,CUST-0892
ORD-03722,2022-01-23,Europe,Product A,Consulting,76.94,92,7078.7,CUST-0945
ORD-03723,2022-04-16,Middle East & Africa,Product C,Consulting,140.59,24,3374.21,CUST-0791
ORD-03724,2022-03-21,Asia Pacific,Product E,Software,1258.41,36,45302.7,CUST-0266
ORD-03725,2023-07-10,Middle East & Africa,Product A,Consulting,489.08,21,10270.73,CUST-0357
ORD-03726,2022-07-17,Europe,Product D,Software,69.07,22,1519.59,CUST-0251
ORD-03727,2023-01-02,North America,Product A,Software,1954.43,84,164172.52,CUST-0825
ORD-03728,2022-12-06,Asia Pacific,Product A,Electronics,1255.47,94,135155.98,CUST-0346
ORD-03729,2022-10-18,Asia Pacific,Product A,Software,1717.87,75,128839.99,CUST-0517
ORD-03730,2023-07-22,Middle East & Africa,Product E,Software,1266.37,97,122838.3,CUST-0795
ORD-03731,2022-09-09,Europe,Product C,Services,1877.83,51,95769.08,CUST-0942
ORD-03732,2022-06-17,Middle East & Africa,Product G,Software,64.12,69,4424.47,CUST-0028
ORD-03733,2022-12-22,Middle East & Africa,Product I,Software,288.78,35,12639.29,CUST-0093
ORD-03734,2022-06-15,Middle East & Africa,Product A,Hardware,1571.15,97,152401.33,CUST-0613
ORD-03735,2023-02-07,Asia Pacific,Product J,Consulting,1248.84,8,9990.69,CUST-0121
ORD-03736,2022-05-27,Europe,Product H,Hardware,479.9,62,29753.71,CUST-0471
ORD-03737,2022-11-13,Middle East & Africa,Product F,Services,362.1,2,852.24,CUST-0610
ORD-03738,2022-10-02,North America,Product J,Software,2169.95,44,95477.7,CUST-0638
ORD-03739,2022-04-11,Middle East & Africa,Product C,Software,821.27,10,8212.7,CUST-0720
ORD-03740,2022-08-23,North America,Product H,Services,603.16,52,31364.26,CUST-0132
ORD-03741,2023-03-10,Asia Pacific,Product H,Services,344.73,66,22752.33,CUST-0645
ORD-03742,2023-02-13,Asia Pacific,Product G,Electronics,1799.73,19,34194.93,CUST-0719
ORD-03743,2022-01-27,Middle East & Africa,Product G,Electronics,924.71,99,91546.22,CUST-0235
ORD-03744,2022-01-28,North America,Product J,Consulting,430.51,95,40898.8,CUST-0901
ORD-03745,2023-06-30,Asia Pacific,Product F,Software,577.44,25,14436.0,CUST-0171
ORD-03746,2023-12-24,North America,Product B,Services,1677.13,43,84443.37,CUST-0326
ORD-03747,2022-04-07,Asia Pacific,Product D,Software,245.72,82,20148.77,CUST-0108
ORD-03748,2022-11-03,Europe,Product A,Consulting,1881.15,63,152106.66,CUST-0473
ORD-03749,2023-10-16,Europe,Product E,Hardware,1353.72,17,23013.27,CUST-0384
ORD-03750,2023-12-11,Asia Pacific,Product C,Software,1942.96,65,152693.85,CUST-0726
ORD-03751,2022-09-18,Asia Pacific,Product I,Electronics,1201.87,95,114177.32,CUST-0950
ORD-03752,2022-01-08,Asia Pacific,Product I,Hardware,1010.64,56,56596.09,CUST-0505
ORD-03753,2023-10-12,Latin America,Product J,Software,1925.2,31,59681.28,CUST-0776
ORD-03754,2022-06-24,Middle East & Africa,Product J,Consulting,888.5,13,11550.46,CUST-0367
ORD-03755,2023-09-25,North America,Product C,Services,1153.41,70,80738.82,CUST-0682
ORD-03756,2022-10-24,Latin America,Product E,Electronics,1772.67,43,76224.8,CUST-0652
ORD-03757,2023-05-31,Asia Pacific,Product I,Consulting,424.61,95,40337.53,CUST-0555
ORD-03758,2022-06-25,Asia Pacific,Product G,Hardware,313.2,23,7203.66,CUST-0019
ORD-03759,2023-06-05,Asia Pacific,Product G,Hardware,294.39,75,22079.41,CUST-0798
ORD-03760,2022-06-22,Asia Pacific,Product E,Software,1731.41,82,141975.94,CUST-0896
ORD-03761,2022-11-23,Asia Pacific,Product B,Consulting,813.99,72,66332.06,CUST-0188
ORD-03762,2022-12-25,North America,Product B,Consulting,489.04,94,57883.58,CUST-0957
ORD-03763,2023-10-13,Latin America,Product C,Services,922.08,71,65467.9,CUST-0422
ORD-03764,2022-07-13,Middle East & Africa,Product E,Software,1309.93,12,15719.19,CUST-0872
ORD-03765,2022-06-23,Europe,Product D,Services,242.02,73,17667.57,CUST-0588
ORD-03766,2022-06-29,Middle East & Africa,Product A,Electronics,1230.69,84,103378.37,CUST-0428
ORD-03767,2023-02-08,Europe,Product H,Electronics,343.24,52,17848.62,CUST-0001
ORD-03768,2022-09-26,Asia Pacific,Product A,Consulting,754.55,25,18863.69,CUST-0190
ORD-03769,2022-03-10,Latin America,Product E,Electronics,86.59,30,2597.64,CUST-0630
ORD-03770,2022-03-18,North America,Product B,Consulting,573.88,48,27546.15,CUST-0782
ORD-03771,2022-07-25,Middle East & Africa,Product J,Software,312.21,39,12176.35,CUST-0857
ORD-03772,2023-04-20,North America,Product B,Consulting,579.93,1,579.93,CUST-0712
ORD-03773,2022-02-17,Latin America,Product A,Consulting,329.95,63,20787.1,CUST-0675
ORD-03774,2022-02-08,Asia Pacific,Product G,Services,830.45,88,73080.03,CUST-0767
ORD-03775,2023-03-05,North America,Product H,Hardware,2096.52,51,106922.6,CUST-0289
ORD-03776,2022-08-12,Middle East & Africa,Product F,Electronics,78.71,42,3306.01,CUST-0234
ORD-03777,2023-04-20,Europe,Product D,Services,963.75,57,54933.7,CUST-0846
ORD-03778,2023-03-12,Europe,Product D,Electronics,495.98,26,12895.53,CUST-0806
ORD-03779,2023-02-25,North America,Product A,Consulting,666.0,92,61272.18,CUST-0096
ORD-03780,2023-03-22,Asia Pacific,Product C,Software,1445.06,50,72253.08,CUST-0358
ORD-03781,2022-10-10,Asia Pacific,Product B,Software,946.55,60,56792.7,CUST-0482
ORD-03782,2023-11-06,Latin America,Product I,Services,979.39,54,67634.9,CUST-0771
ORD-03783,2022-02-02,Latin America,Product D,Services,1228.59,24,29486.16,CUST-0639
ORD-03784,2022-02-16,Asia Pacific,Product G,Electronics,973.09,44,42816.13,CUST-0103
ORD-03785,2023-06-08,Middle East & Africa,Product H,Electronics,1996.11,64,127751.07,CUST-0635
ORD-03786,2023-09-23,Middle East & Africa,Product D,Software,634.57,24,15229.69,CUST-0043
ORD-03787,2022-06-22,Asia Pacific,Product I,Software,918.33,35,32141.47,CUST-0791
ORD-03788,2022-10-01,North America,Product H,Software,572.52,45,25763.26,CUST-0439
ORD-03789,2022-12-10,Europe,Product I,Hardware,1283.23,58,90358.56,CUST-0012
ORD-03790,2022-06-19,Asia Pacific,Product E,Consulting,770.96,29,22357.84,CUST-0388
ORD-03791,2022-05-21,Latin America,Product I,Consulting,130.85,89,11645.81,CUST-0479
ORD-03792,2022-06-27,Europe,Product I,Hardware,1629.31,35,57025.71,CUST-0065
ORD-03793,2023-10-31,North America,Product A,Consulting,853.03,65,55447.23,CUST-0896
ORD-03794,2022-12-12,Asia Pacific,Product H,Services,390.04,51,24770.21,CUST-0241
ORD-03795,2022-11-25,Middle East & Africa,Product J,Electronics,1678.7,5,10209.08,CUST-0226
ORD-03796,2023-05-04,Middle East & Africa,Product B,Services,1360.33,7,9522.28,CUST-0313
ORD-03797,2023-05-16,Latin America,Product B,Services,483.15,65,31404.85,CUST-0980
ORD-03798,2023-06-20,Asia Pacific,Product E,Software,941.22,51,48002.27,CUST-0746
ORD-03799,2023-01-20,North America,Product I,Hardware,2033.18,45,91493.31,CUST-0900
ORD-03800,2023-03-02,Asia Pacific,Product G,Hardware,306.18,50,15308.93,CUST-0774
ORD-03801,2022-08-28,Latin America,Product I,Electronics,767.1,39,29916.85,CUST-0904
ORD-03802,2023-12-12,North America,Product I,Services,1970.55,96,231129.2,CUST-0035
ORD-03803,2022-03-03,Europe,Product H,Hardware,2038.06,22,44837.29,CUST-0591
ORD-03804,2022-04-23,North America,Product I,Services,842.78,90,75850.23,CUST-0466
ORD-03805,2023-10-28,Middle East & Africa,Product G,Electronics,615.61,31,19083.88,CUST-0373
ORD-03806,2023-02-26,Latin America,Product A,Services,1803.88,30,54116.38,CUST-0723
ORD-03807,2022-09-11,Latin America,Product E,Hardware,1204.67,32,38549.54,CUST-0217
ORD-03808,2022-01-28,Latin America,Product H,Hardware,1348.45,3,4045.35,CUST-0838
ORD-03809,2023-02-19,Latin America,Product B,Consulting,1869.38,24,44865.15,CUST-0753
ORD-03810,2022-07-07,Latin America,Product G,Hardware,1826.89,83,151631.69,CUST-0288
ORD-03811,2022-03-25,Middle East & Africa,Product A,Consulting,931.64,83,77325.94,CUST-0520
ORD-03812,2023-03-18,Asia Pacific,Product D,Consulting,1531.86,87,133271.7,CUST-0613
ORD-03813,2022-02-17,Latin America,Product H,Software,1166.65,27,31499.56,CUST-0312
ORD-03814,2023-11-28,Europe,Product I,Consulting,1917.84,65,155972.76,CUST-0410
ORD-03815,2022-01-25,Asia Pacific,Product F,Electronics,1695.49,82,139030.42,CUST-0310
ORD-03816,2023-08-08,Europe,Product C,Electronics,1544.64,8,12357.09,CUST-0269
ORD-03817,2023-10-26,Middle East & Africa,Product G,Electronics,1112.88,52,57869.6,CUST-0700
ORD-03818,2023-03-30,North America,Product G,Hardware,541.88,8,4335.06,CUST-0781
ORD-03819,2022-03-13,Latin America,Product C,Consulting,1865.32,87,162282.71,CUST-0918
ORD-03820,2022-01-16,Latin America,Product D,Consulting,1183.64,99,117180.45,CUST-0858
ORD-03821,2023-06-06,Middle East & Africa,Product B,Consulting,1641.98,21,34481.62,CUST-0503
ORD-03822,2022-05-03,Middle East & Africa,Product C,Hardware,1419.73,99,140553.71,CUST-0209
ORD-03823,2022-08-27,Latin America,Product B,Hardware,1488.2,1,1488.2,CUST-0547
ORD-03824,2023-03-10,Asia Pacific,Product J,Services,384.65,76,29233.44,CUST-0299
ORD-03825,2022-06-11,North America,Product D,Consulting,1313.22,86,112936.54,CUST-0241
ORD-03826,2022-03-31,Europe,Product F,Services,1528.8,82,125361.89,CUST-0616
ORD-03827,2023-12-10,North America,Product B,Services,899.57,73,80253.96,CUST-0429
ORD-03828,2023-04-06,North America,Product G,Consulting,480.34,79,37946.81,CUST-0349
ORD-03829,2023-07-06,Latin America,Product D,Electronics,767.34,78,59852.18,CUST-0544
ORD-03830,2022-06-16,Asia Pacific,Product D,Consulting,1829.3,96,175613.03,CUST-0795
ORD-03831,2022-10-12,Europe,Product A,Software,1734.13,89,154337.34,CUST-0695
ORD-03832,2022-03-19,Latin America,Product I,Electronics,857.86,65,55760.66,CUST-0881
ORD-03833,2022-01-06,Latin America,Product G,Services,1343.48,87,116882.86,CUST-0117
ORD-03834,2022-12-18,Middle East & Africa,Product J,Electronics,250.76,84,26755.41,CUST-0904
ORD-03835,2023-08-18,Europe,Product I,Electronics,759.78,26,19754.21,CUST-0963
ORD-03836,2023-04-05,North America,Product B,Hardware,187.29,77,14421.65,CUST-0160
ORD-03837,2023-02-27,Asia Pacific,Product A,Hardware,1765.68,27,47673.34,CUST-0032
ORD-03838,2023-06-10,Middle East & Africa,Product A,Consulting,1299.21,9,11692.91,CUST-0466
ORD-03839,2022-06-13,Latin America,Product C,Consulting,372.93,54,20138.14,CUST-0564
ORD-03840,2022-06-28,Asia Pacific,Product E,Consulting,686.19,4,2744.74,CUST-0677
ORD-03841,2022-01-20,Latin America,Product C,Consulting,1039.9,75,77992.69,CUST-0990
ORD-03842,2022-12-14,Middle East & Africa,Product C,Hardware,1281.12,12,17142.25,CUST-0553
ORD-03843,2022-01-03,Latin America,Product J,Electronics,1452.5,50,72625.15,CUST-0880
ORD-03844,2022-04-23,Europe,Product H,Hardware,895.65,2,1791.31,CUST-0571
ORD-03845,2022-02-03,Middle East & Africa,Product C,Electronics,518.21,16,8291.36,CUST-0468
ORD-03846,2022-02-28,Europe,Product G,Software,1497.55,34,50916.73,CUST-0288
ORD-03847,2022-10-03,Europe,Product F,Consulting,873.29,84,73356.0,CUST-0189
ORD-03848,2023-10-20,Asia Pacific,Product F,Consulting,1376.91,63,86745.35,CUST-0922
ORD-03849,2022-01-07,North America,Product C,Electronics,1781.74,38,67705.98,CUST-0830
ORD-03850,2023-11-09,Europe,Product E,Software,1465.62,48,80408.8,CUST-0611
ORD-03851,2022-01-20,Middle East & Africa,Product B,Software,1915.81,59,113032.65,CUST-0373
ORD-03852,2022-09-12,North America,Product C,Consulting,2188.17,73,159736.12,CUST-0463
ORD-03853,2023-02-19,North America,Product D,Consulting,941.53,98,92270.01,CUST-0460
ORD-03854,2022-01-01,Europe,Product E,Software,860.3,18,15485.45,CUST-0865
ORD-03855,2023-12-08,Asia Pacific,Product A,Services,741.98,90,83660.66,CUST-0262
ORD-03856,2023-05-29,North America,Product I,Hardware,1908.07,100,190806.85,CUST-0965
ORD-03857,2022-10-13,North America,Product D,Hardware,1995.34,35,69836.96,CUST-0861
ORD-03858,2023-06-07,Middle East & Africa,Product C,Electronics,736.94,92,67798.7,CUST-0584
ORD-03859,2023-04-08,Latin America,Product D,Consulting,770.41,92,70877.3,CUST-0410
ORD-03860,2023-02-25,Europe,Product D,Software,550.11,5,2750.56,CUST-0391
ORD-03861,2023-02-17,Latin America,Product J,Consulting,1941.8,53,102915.62,CUST-0291
ORD-03862,2023-08-23,North America,Product C,Services,1420.66,73,103707.87,CUST-0837
ORD-03863,2023-05-12,Europe,Product C,Electronics,2095.57,24,50293.74,CUST-0620
ORD-03864,2023-06-22,Latin America,Product C,Software,1924.43,73,140483.37,CUST-0635
ORD-03865,2022-05-12,North America,Product G,Hardware,991.68,59,58509.3,CUST-0972
ORD-03866,2023-08-06,Middle East & Africa,Product G,Software,418.83,45,18847.37,CUST-0387
ORD-03867,2023-09-17,Middle East & Africa,Product J,Software,1196.58,95,113674.72,CUST-0618
ORD-03868,2023-07-16,Europe,Product D,Services,1666.96,95,158361.02,CUST-0489
ORD-03869,2023-02-14,Middle East & Africa,Product I,Hardware,1434.73,58,83214.07,CUST-0626
ORD-03870,2022-07-11,Asia Pacific,Product G,Electronics,637.16,32,20389.13,CUST-0261
ORD-03871,2023-06-22,Europe,Product A,Consulting,2087.45,33,68885.71,CUST-0917
ORD-03872,2023-09-15,Europe,Product B,Services,484.3,68,32932.72,CUST-0764
ORD-03873,2022-07-14,Middle East & Africa,Product B,Software,1982.53,52,103091.67,CUST-0011
ORD-03874,2022-01-31,North America,Product B,Services,756.13,84,63514.8,CUST-0675
ORD-03875,2023-12-17,Latin America,Product G,Software,1688.15,93,196152.76,CUST-0069
ORD-03876,2022-11-09,Europe,Product A,Services,1623.19,73,132017.75,CUST-0308
ORD-03877,2022-05-02,North America,Product D,Consulting,1958.97,64,125374.34,CUST-0330
ORD-03878,2022-06-05,Middle East & Africa,Product H,Software,114.69,79,9060.15,CUST-0554
ORD-03879,2023-03-22,Asia Pacific,Product G,Services,361.55,86,31093.24,CUST-0963
ORD-03880,2023-12-16,Europe,Product E,Electronics,761.79,91,85252.96,CUST-0057
ORD-03881,2023-06-16,Europe,Product D,Services,1838.89,4,7355.56,CUST-0584
ORD-03882,2023-05-12,Latin America,Product G,Consulting,1887.7,14,26427.78,CUST-0638
ORD-03883,2022-09-25,Middle East & Africa,Product J,Hardware,293.95,73,21458.32,CUST-0963
ORD-03884,2023-07-13,North America,Product F,Hardware,1309.44,1,1309.44,CUST-0088
ORD-03885,2023-05-01,Asia Pacific,Product D,Electronics,924.71,53,49009.7,CUST-0419
ORD-03886,2022-04-13,Middle East & Africa,Product G,Consulting,699.75,62,43384.55,CUST-0157
ORD-03887,2023-10-30,Asia Pacific,Product A,Services,533.42,40,21336.89,CUST-0503
ORD-03888,2022-09-21,North America,Product C,Services,587.76,10,5877.6,CUST-0673
ORD-03889,2022-07-18,Latin America,Product J,Services,1708.32,13,22208.15,CUST-0014
ORD-03890,2022-02-23,Latin America,Product H,Hardware,433.08,22,9527.67,CUST-0076
ORD-03891,2023-05-24,Asia Pacific,Product A,Software,867.14,97,84112.12,CUST-0590
ORD-03892,2023-11-11,Europe,Product A,Software,1545.8,80,154436.42,CUST-0598
ORD-03893,2023-09-04,North America,Product J,Software,1266.59,25,31664.73,CUST-0216
ORD-03894,2023-04-16,North America,Product D,Services,1772.32,38,67348.31,CUST-0873
ORD-03895,2022-11-14,Asia Pacific,Product H,Services,1122.4,1,1409.68,CUST-0506
ORD-03896,2023-03-18,North America,Product H,Consulting,1033.4,17,17567.8,CUST-0794
ORD-03897,2022-08-19,Asia Pacific,Product B,Electronics,1399.07,61,85342.97,CUST-0424
ORD-03898,2022-11-26,North America,Product J,Electronics,1900.24,81,170361.66,CUST-0941
ORD-03899,2023-12-06,Middle East & Africa,Product F,Electronics,992.48,31,39756.9,CUST-0171
ORD-03900,2023-07-06,Middle East & Africa,Product F,Electronics,572.57,50,28628.49,CUST-0198
ORD-03901,2022-09-19,North America,Product J,Electronics,1366.53,46,62860.19,CUST-0522
ORD-03902,2022-01-02,Asia Pacific,Product F,Consulting,1496.88,94,140706.33,CUST-0755
ORD-03903,2022-04-08,Asia Pacific,Product H,Services,578.93,80,46314.77,CUST-0402
ORD-03904,2023-11-17,Asia Pacific,Product D,Consulting,1349.49,51,76351.87,CUST-0504
ORD-03905,2023-04-30,North America,Product A,Services,86.46,32,2766.74,CUST-0914
ORD-03906,2022-01-13,Asia Pacific,Product F,Services,278.6,36,10029.52,CUST-0019
ORD-03907,2022-09-12,Middle East & Africa,Product I,Software,397.51,70,27825.81,CUST-0025
ORD-03908,2023-11-29,Europe,Product J,Hardware,899.39,21,23673.95,CUST-0757
ORD-03909,2022-02-10,Europe,Product I,Services,2018.4,70,141288.08,CUST-0568
ORD-03910,2023-02-13,Asia Pacific,Product A,Hardware,1091.65,2,2183.29,CUST-0156
ORD-03911,2023-02-06,Asia Pacific,Product C,Consulting,1410.74,12,16928.86,CUST-0995
ORD-03912,2023-01-27,Asia Pacific,Product G,Consulting,452.96,27,12229.94,CUST-0740
ORD-03913,2022-08-31,Asia Pacific,Product G,Software,440.17,25,11004.27,CUST-0620
ORD-03914,2023-04-25,Asia Pacific,Product E,Electronics,1031.12,65,67022.68,CUST-0922
ORD-03915,2022-02-24,Latin America,Product H,Electronics,1035.9,78,80800.11,CUST-0572
ORD-03916,2023-05-10,North America,Product J,Software,156.0,87,13572.13,CUST-0733
ORD-03917,2022-05-01,Middle East & Africa,Product J,Electronics,1104.66,93,102733.4,CUST-0843
ORD-03918,2023-12-11,Asia Pacific,Product D,Electronics,229.16,88,25635.45,CUST-0149
ORD-03919,2023-02-04,Latin America,Product B,Electronics,703.81,36,25337.06,CUST-0567
ORD-03920,2022-12-13,Middle East & Africa,Product A,Services,367.87,52,21963.97,CUST-0674
ORD-03921,2022-05-03,North America,Product J,Hardware,135.7,59,8006.04,CUST-0818
ORD-03922,2023-12-02,Europe,Product C,Electronics,727.54,77,71762.39,CUST-0695
ORD-03923,2022-01-08,Latin America,Product H,Services,758.55,36,27307.76,CUST-0304
ORD-03924,2023-05-07,North America,Product I,Software,2209.37,26,57443.6,CUST-0082
ORD-03925,2023-03-31,North America,Product E,Hardware,1805.4,80,144432.08,CUST-0587
ORD-03926,2022-12-14,Europe,Product J,Services,958.53,63,76135.03,CUST-0418
ORD-03927,2022-05-16,Latin America,Product C,Software,687.1,98,67335.59,CUST-0591
ORD-03928,2023-01-20,North America,Product F,Software,2344.36,18,42198.51,CUST-0768
ORD-03929,2023-01-29,North America,Product I,Services,98.48,48,4726.98,CUST-0498
ORD-03930,2023-07-23,Latin America,Product A,Software,1818.36,67,121829.89,CUST-0411
ORD-03931,2022-02-19,Asia Pacific,Product A,Hardware,511.18,51,26070.33,CUST-0406
ORD-03932,2022-09-02,Latin America,Product A,Services,135.83,94,12768.28,CUST-0544
ORD-03933,2023-10-19,North America,Product G,Services,2019.56,80,161564.96,CUST-0559
ORD-03934,2023-08-25,North America,Product A,Software,1432.74,76,108888.35,CUST-0122
ORD-03935,2022-06-18,North America,Product D,Electronics,395.0,18,7110.0,CUST-0024
ORD-03936,2023-09-15,Asia Pacific,Product F,Software,1392.69,99,137876.42,CUST-0966
ORD-03937,2023-04-17,Asia Pacific,Product J,Hardware,1407.42,47,66148.83,CUST-0237
ORD-03938,2022-04-25,Middle East & Africa,Product C,Hardware,131.24,80,10498.96,CUST-0734
ORD-03939,2023-07-01,Latin America,Product A,Software,1732.93,60,103975.71,CUST-0358
ORD-03940,2023-05-20,Asia Pacific,Product F,Services,1632.07,81,132198.03,CUST-0605
ORD-03941,2022-05-21,North America,Product F,Services,1808.37,78,141052.85,CUST-0289
ORD-03942,2023-12-12,Asia Pacific,Product F,Software,1051.9,16,20389.81,CUST-0646
ORD-03943,2023-07-29,North America,Product I,Consulting,970.94,81,78645.96,CUST-0359
ORD-03944,2023-06-27,Europe,Product E,Services,1689.68,51,86173.73,CUST-0416
ORD-03945,2022-06-10,Europe,Product J,Services,375.48,64,24030.74,CUST-0632
ORD-03946,2023-05-22,North America,Product F,Hardware,948.93,31,29416.94,CUST-0993
ORD-03947,2023-02-23,North America,Product G,Software,784.46,55,43145.12,CUST-0032
ORD-03948,2023-04-04,North America,Product E,Hardware,2081.04,20,41620.82,CUST-0776
ORD-03949,2023-03-08,Latin America,Product A,Software,433.64,9,3902.79,CUST-0375
ORD-03950,2023-06-01,Asia Pacific,Product A,Electronics,780.19,26,20285.06,CUST-0698
ORD-03951,2022-01-05,North America,Product H,Software,1649.77,82,135281.5,CUST-0974
ORD-03952,2022-04-03,Latin America,Product H,Electronics,666.27,7,4663.86,CUST-0356
ORD-03953,2023-06-24,Latin America,Product J,Electronics,778.17,23,17897.87,CUST-0262
ORD-03954,2022-11-06,North America,Product D,Software,1442.31,40,68565.53,CUST-0272
ORD-03955,2022-02-27,Latin America,Product E,Services,466.9,88,41087.08,CUST-0832
ORD-03956,2022-11-24,Latin America,Product J,Electronics,672.67,59,44633.45,CUST-0956
ORD-03957,2022-03-23,Middle East & Africa,Product J,Consulting,825.83,96,79279.32,CUST-0960
ORD-03958,2022-11-04,Latin America,Product J,Software,887.89,50,56693.08,CUST-0568
ORD-03959,2022-08-29,Europe,Product F,Consulting,1116.55,81,90440.73,CUST-0687
ORD-03960,2023-07-27,Latin America,Product G,Consulting,1911.95,48,91773.55,CUST-0704
ORD-03961,2023-04-25,North America,Product C,Software,2385.54,89,212313.02,CUST-0490
ORD-03962,2023-05-01,North America,Product I,Services,631.8,1,631.8,CUST-0826
ORD-03963,2023-10-20,North America,Product J,Software,443.63,78,34602.77,CUST-0369
ORD-03964,2023-03-19,Latin America,Product D,Software,419.82,19,7976.67,CUST-0707
ORD-03965,2023-12-25,Middle East & Africa,Product H,Software,1582.96,18,32541.25,CUST-0882
ORD-03966,2023-02-19,Asia Pacific,Product E,Electronics,412.78,72,29720.48,CUST-0944
ORD-03967,2022-05-17,Asia Pacific,Product D,Software,1640.18,59,96770.65,CUST-0386
ORD-03968,2023-09-25,Middle East & Africa,Product C,Services,372.41,61,22716.94,CUST-0941
ORD-03969,2022-08-31,Middle East & Africa,Product C,Software,1455.81,44,64055.8,CUST-0668
ORD-03970,2022-05-25,North America,Product C,Software,1665.26,3,4995.79,CUST-0590
ORD-03971,2022-04-07,Asia Pacific,Product A,Electronics,875.4,25,21884.89,CUST-0234
ORD-03972,2022-06-29,Middle East & Africa,Product E,Services,319.69,39,12467.72,CUST-0507
